Date,Product,Quantity,Price,Store
2023-01-28,Google Pixel,12,14.57,Store A
2023-03-25,Google Pixel,2,8.14,Store C
2023-01-23,OnePlus,20,13.59,Store B
2023-01-10,OnePlus,13,17.44,Store A
2023-01-22,OnePlus,15,6.86,Store A
2023-01-17,Samsung Galaxy,6,10.46,Store B
2023-03-22,iPhone,6,8.41,Store C
2023-02-02,Samsung Galaxy,19,13.13,Store B
2023-03-25,iPhone,20,16.61,Store B
2023-01-07,iPhone,20,12.72,Store A
2023-01-22,Samsung Galaxy,14,12.41,Store C
2023-01-27,Samsung Galaxy,18,16.33,Store C
2023-03-14,OnePlus,2,17.96,Store A
2023-03-23,Samsung Galaxy,16,5.22,Store C
2023-03-22,Samsung Galaxy,19,9.32,Store C
2023-03-29,Samsung Galaxy,8,7.07,Store B
2023-02-26,Google Pixel,19,13.6,Store A
2023-01-23,Samsung Galaxy,19,14.78,Store A
2023-03-29,iPhone,18,15.63,Store A
2023-03-29,OnePlus,10,12.68,Store A
2023-03-26,iPhone,12,13.46,Store B
2023-01-05,iPhone,14,9.99,Store B
2023-03-17,OnePlus,12,12.11,Store C
2023-01-17,OnePlus,4,16.27,Store B
2023-03-19,Google Pixel,13,14.5,Store C
2023-02-02,iPhone,17,11.18,Store C
2023-03-07,OnePlus,19,7.95,Store C
2023-02-22,Samsung Galaxy,5,13.65,Store A
2023-03-12,Google Pixel,16,14.84,Store C
2023-03-11,Google Pixel,16,17.2,Store B
2023-03-17,Samsung Galaxy,20,8.43,Store A
2023-01-19,iPhone,16,19.88,Store B
2023-01-24,OnePlus,4,7.12,Store B
2023-02-02,OnePlus,9,19.65,Store C
2023-02-16,OnePlus,18,14.52,Store B
2023-01-05,Samsung Galaxy,13,8.88,Store B
2023-03-20,iPhone,11,14.48,Store C
2023-02-13,Google Pixel,11,15.77,Store A
2023-03-20,OnePlus,1,14.84,Store C
2023-01-01,Samsung Galaxy,8,12.34,Store B
2023-03-13,iPhone,7,6.74,Store C
2023-03-26,iPhone,8,12.69,Store C
2023-01-11,OnePlus,11,16.48,Store A
2023-03-28,OnePlus,9,11.62,Store B
2023-02-16,Samsung Galaxy,19,6.91,Store A
2023-02-24,Samsung Galaxy,3,9.98,Store A
2023-03-13,Google Pixel,5,11.6,Store A
2023-01-11,Google Pixel,8,10.59,Store B
2023-02-27,Samsung Galaxy,5,16.63,Store C
2023-03-27,OnePlus,7,19.44,Store C
2023-03-22,Samsung Galaxy,18,8.02,Store C
2023-01-07,iPhone,17,15.86,Store A
2023-03-10,OnePlus,14,8.46,Store C
2023-01-09,Samsung Galaxy,8,8.71,Store B
2023-02-28,iPhone,16,10.18,Store B
2023-01-04,iPhone,3,8.57,Store C
2023-01-10,Google Pixel,14,8.22,Store C
2023-02-20,OnePlus,5,5.35,Store A
2023-01-20,Samsung Galaxy,16,19.61,Store A
2023-03-03,Samsung Galaxy,1,6.05,Store B
2023-03-18,iPhone,3,10.96,Store B
2023-02-14,iPhone,6,7.51,Store B
2023-01-16,Samsung Galaxy,16,7.4,Store A
2023-03-11,OnePlus,15,14.36,Store A
2023-03-06,Samsung Galaxy,15,10.44,Store C
2023-01-22,OnePlus,11,17.71,Store A
2023-01-26,Google Pixel,4,12.07,Store B
2023-03-15,Google Pixel,9,9.32,Store C
2023-03-29,Samsung Galaxy,14,8.61,Store A
2023-03-22,Google Pixel,20,5.94,Store C
2023-02-19,OnePlus,5,14.29,Store C
2023-01-26,OnePlus,11,7.09,Store C
2023-02-20,OnePlus,19,6.43,Store B
2023-01-01,Samsung Galaxy,16,11.55,Store B
2023-02-07,Google Pixel,4,10.2,Store A
2023-01-25,Samsung Galaxy,18,11.74,Store B
2023-01-21,Samsung Galaxy,3,15.62,Store B
2023-03-20,Samsung Galaxy,10,12.77,Store C
2023-01-18,OnePlus,5,18.2,Store B
2023-02-15,OnePlus,19,7.51,Store A
2023-01-28,iPhone,5,13.45,Store B
2023-02-16,Samsung Galaxy,17,17.9,Store C
2023-03-04,iPhone,18,8.78,Store A
2023-02-04,Google Pixel,14,7.49,Store C
2023-03-14,Google Pixel,4,6.94,Store C
2023-03-15,Samsung Galaxy,5,5.55,Store C
2023-03-29,Google Pixel,8,13.59,Store B
2023-03-28,iPhone,13,15.74,Store C
2023-02-19,OnePlus,10,9.84,Store A
2023-03-14,Samsung Galaxy,16,6.17,Store B
2023-03-07,Google Pixel,2,13.56,Store B
2023-01-13,Google Pixel,6,15.72,Store B
2023-03-30,OnePlus,19,18.33,Store A
2023-03-15,Google Pixel,20,17.36,Store C
2023-01-21,OnePlus,11,14.18,Store C
2023-03-18,Samsung Galaxy,19,15.59,Store B
2023-03-24,iPhone,2,10.54,Store A
2023-03-13,iPhone,12,14.27,Store C
2023-01-06,Samsung Galaxy,4,10.37,Store B
2023-01-15,Google Pixel,16,15.77,Store C
2023-03-23,Google Pixel,2,14.57,Store C
2023-01-22,OnePlus,16,17.44,Store C
2023-03-27,OnePlus,6,13.23,Store B
2023-03-29,Google Pixel,2,9.46,Store A
2023-01-22,OnePlus,9,9.06,Store A
2023-03-24,Google Pixel,3,16.98,Store C
2023-03-01,Samsung Galaxy,13,10.74,Store B
2023-01-27,Google Pixel,13,17.29,Store A
2023-01-05,OnePlus,20,10.88,Store C
2023-03-20,OnePlus,12,9.79,Store C
2023-01-30,iPhone,11,18.96,Store A
2023-02-23,iPhone,20,18.49,Store A
2023-01-06,iPhone,15,14.19,Store C
2023-01-29,OnePlus,2,15.7,Store B
2023-03-27,Samsung Galaxy,9,10.79,Store C
2023-02-28,OnePlus,4,15.17,Store C
2023-01-14,Google Pixel,17,17.14,Store B
2023-03-09,Samsung Galaxy,17,7.77,Store A
2023-01-04,Google Pixel,4,15.39,Store A
2023-02-08,iPhone,6,19.04,Store C
2023-01-27,iPhone,7,9.24,Store C
2023-01-06,iPhone,1,12.18,Store B
2023-03-15,Samsung Galaxy,3,5.67,Store B
2023-01-04,iPhone,17,8.86,Store A
2023-01-29,Google Pixel,10,13.0,Store B
2023-01-24,iPhone,5,9.98,Store B
2023-02-03,Google Pixel,4,5.18,Store A
2023-01-09,iPhone,9,11.75,Store C
2023-02-25,Google Pixel,20,11.2,Store A
2023-03-26,Google Pixel,9,15.13,Store A
2023-01-25,Google Pixel,20,11.27,Store B
2023-03-08,Google Pixel,18,17.22,Store B
2023-03-21,OnePlus,9,7.04,Store B
2023-02-01,Samsung Galaxy,1,18.34,Store B
2023-02-21,Google Pixel,8,9.01,Store B
2023-02-28,OnePlus,4,8.75,Store C
2023-02-08,iPhone,19,10.67,Store C
2023-02-23,Google Pixel,11,7.47,Store C
2023-01-19,iPhone,20,14.18,Store B
2023-01-27,iPhone,15,7.97,Store A
2023-01-13,Google Pixel,15,17.29,Store A
2023-02-21,OnePlus,18,16.32,Store B
2023-03-16,OnePlus,15,5.46,Store A
2023-02-01,Samsung Galaxy,3,7.09,Store C
2023-03-14,Samsung Galaxy,9,12.58,Store C
2023-03-28,iPhone,8,14.11,Store C
2023-02-27,Google Pixel,10,10.93,Store A
2023-01-01,Google Pixel,5,16.24,Store C
2023-03-09,Google Pixel,9,9.84,Store C
2023-03-06,Samsung Galaxy,4,7.58,Store C
2023-03-18,iPhone,3,12.12,Store A
2023-02-06,Samsung Galaxy,1,16.11,Store B
2023-03-24,iPhone,8,13.34,Store B
2023-03-19,Samsung Galaxy,9,15.58,Store C
2023-02-25,OnePlus,1,11.88,Store B
2023-02-02,iPhone,9,14.37,Store B
2023-03-03,iPhone,5,19.3,Store B
2023-02-06,OnePlus,18,14.0,Store C
2023-01-03,Google Pixel,6,10.5,Store C
2023-03-04,Google Pixel,3,16.82,Store C
2023-02-05,Google Pixel,4,10.3,Store A
2023-01-26,Samsung Galaxy,18,6.05,Store A
2023-01-11,OnePlus,20,19.25,Store B
2023-02-25,Samsung Galaxy,17,7.68,Store A
2023-01-21,OnePlus,8,6.84,Store A
2023-03-05,iPhone,19,18.97,Store B
2023-02-27,Google Pixel,10,6.34,Store B
2023-03-31,Samsung Galaxy,1,19.95,Store C
2023-03-07,Samsung Galaxy,20,14.42,Store C
2023-03-13,OnePlus,11,17.85,Store A
2023-03-09,iPhone,9,17.01,Store C
2023-02-21,Google Pixel,6,9.94,Store A
2023-03-19,iPhone,17,12.22,Store B
2023-02-06,OnePlus,4,7.86,Store A
2023-02-11,OnePlus,10,5.46,Store B
2023-03-14,Google Pixel,11,18.6,Store B
2023-02-15,Samsung Galaxy,6,14.63,Store C
2023-03-07,OnePlus,14,14.65,Store A
2023-02-21,Samsung Galaxy,4,8.72,Store C
2023-02-03,iPhone,6,14.9,Store B
2023-03-05,iPhone,11,6.14,Store A
2023-02-06,Samsung Galaxy,6,10.46,Store A
2023-03-18,Samsung Galaxy,5,19.88,Store B
2023-03-14,iPhone,7,17.16,Store A
2023-03-01,Google Pixel,10,16.75,Store B
2023-03-19,Google Pixel,15,9.35,Store A
2023-02-27,Samsung Galaxy,20,9.89,Store A
2023-02-01,Samsung Galaxy,6,12.15,Store B
2023-03-23,iPhone,12,15.73,Store B
2023-02-21,Samsung Galaxy,3,8.95,Store B
2023-01-19,OnePlus,1,19.33,Store C
2023-01-18,OnePlus,19,19.45,Store B
2023-03-06,OnePlus,1,19.22,Store B
2023-01-10,Samsung Galaxy,15,17.06,Store A
2023-03-02,Samsung Galaxy,11,6.33,Store B
2023-03-25,OnePlus,13,7.84,Store A
2023-03-13,Samsung Galaxy,20,7.2,Store A
2023-03-15,OnePlus,4,18.58,Store A
2023-02-19,iPhone,6,18.95,Store C
2023-03-05,OnePlus,13,17.53,Store A
2023-02-17,OnePlus,2,19.72,Store B
2023-03-23,Samsung Galaxy,3,11.02,Store B
2023-01-05,OnePlus,9,9.83,Store A
2023-01-02,OnePlus,1,11.85,Store C
2023-03-28,Google Pixel,10,10.26,Store B
2023-03-13,OnePlus,14,19.7,Store B
2023-03-26,iPhone,5,15.53,Store B
2023-03-14,Samsung Galaxy,16,7.04,Store B
2023-03-01,Google Pixel,13,14.18,Store B
2023-01-10,OnePlus,1,15.5,Store C
2023-03-31,Google Pixel,1,17.93,Store A
2023-03-17,Google Pixel,10,11.69,Store B
2023-02-08,OnePlus,2,5.65,Store B
2023-01-02,Samsung Galaxy,3,14.4,Store A
2023-01-01,iPhone,13,6.92,Store A
2023-03-19,iPhone,18,6.76,Store B
2023-01-11,Google Pixel,2,19.77,Store A
2023-03-02,Google Pixel,6,14.58,Store C
2023-03-01,Google Pixel,8,9.06,Store C
2023-02-12,Samsung Galaxy,17,13.55,Store B
2023-01-05,iPhone,15,19.25,Store B
2023-03-24,Samsung Galaxy,2,16.2,Store C
2023-02-26,OnePlus,1,14.45,Store A
2023-01-01,Google Pixel,3,11.24,Store C
2023-03-12,Google Pixel,4,17.0,Store B
2023-03-21,Samsung Galaxy,14,18.1,Store C
2023-03-28,Samsung Galaxy,2,5.15,Store B
2023-02-18,Samsung Galaxy,6,19.14,Store B
2023-01-13,iPhone,8,17.98,Store A
2023-01-09,Samsung Galaxy,13,13.87,Store B
2023-03-12,Google Pixel,10,6.58,Store B
2023-02-02,iPhone,1,13.19,Store B
2023-01-01,OnePlus,5,12.45,Store B
2023-02-08,Samsung Galaxy,8,6.21,Store B
2023-03-02,OnePlus,7,11.89,Store B
2023-01-28,iPhone,15,11.12,Store B
2023-01-02,Samsung Galaxy,18,5.89,Store C
2023-01-08,OnePlus,9,17.48,Store A
2023-01-25,Samsung Galaxy,3,15.83,Store A
2023-02-18,Google Pixel,1,10.28,Store A
2023-01-27,Google Pixel,12,14.36,Store B
2023-01-07,OnePlus,1,10.99,Store A
2023-03-11,OnePlus,18,16.71,Store B
2023-02-04,Samsung Galaxy,15,7.34,Store B
2023-02-25,iPhone,19,13.25,Store C
2023-02-22,iPhone,14,16.02,Store C
2023-02-10,iPhone,9,19.37,Store A
2023-01-01,Samsung Galaxy,12,15.8,Store B
2023-01-13,iPhone,17,18.51,Store A
2023-02-07,iPhone,3,18.61,Store B
2023-03-06,Google Pixel,9,19.21,Store C
2023-03-18,Google Pixel,13,17.89,Store A
2023-02-06,Google Pixel,2,13.13,Store C
2023-03-08,iPhone,5,5.01,Store A
2023-02-03,Google Pixel,9,12.38,Store B
2023-03-12,Samsung Galaxy,12,15.42,Store B
2023-02-16,OnePlus,16,12.78,Store A
2023-03-20,Samsung Galaxy,2,9.92,Store A
2023-01-22,iPhone,15,15.06,Store B
2023-01-22,Samsung Galaxy,11,17.38,Store A
2023-03-21,Samsung Galaxy,2,11.46,Store A
2023-01-18,iPhone,13,8.14,Store C
2023-02-27,iPhone,4,14.33,Store B
2023-03-02,OnePlus,10,7.31,Store C
2023-01-14,OnePlus,20,6.92,Store C
2023-03-20,iPhone,1,9.54,Store B
2023-01-28,iPhone,17,10.25,Store A
2023-03-16,iPhone,5,10.95,Store C
2023-01-22,Samsung Galaxy,7,16.1,Store B
2023-03-26,Google Pixel,20,13.31,Store C
2023-01-13,Google Pixel,13,8.49,Store B
2023-01-24,iPhone,3,14.03,Store B
2023-02-18,OnePlus,20,17.17,Store A
2023-01-06,Google Pixel,12,17.58,Store B
2023-02-11,Samsung Galaxy,12,12.89,Store A
2023-03-07,Google Pixel,9,18.77,Store C
2023-01-16,OnePlus,12,16.54,Store B
2023-03-16,Samsung Galaxy,3,5.4,Store B
2023-01-11,Samsung Galaxy,19,12.95,Store B
2023-01-31,OnePlus,15,15.14,Store B
2023-01-29,Google Pixel,11,8.44,Store B
2023-02-16,iPhone,12,17.75,Store A
2023-01-26,Google Pixel,15,7.67,Store A
2023-02-20,OnePlus,17,18.66,Store C
2023-02-27,Google Pixel,16,10.74,Store A
2023-01-16,iPhone,7,10.49,Store A
2023-02-07,Google Pixel,3,15.24,Store C
2023-01-31,iPhone,13,11.83,Store A
2023-02-27,iPhone,5,5.72,Store C
2023-02-13,Google Pixel,5,19.47,Store A
2023-03-04,iPhone,15,10.34,Store C
2023-02-20,OnePlus,13,6.37,Store B
2023-02-16,Samsung Galaxy,12,14.14,Store C
2023-01-21,Google Pixel,13,19.48,Store C
2023-02-22,Google Pixel,14,6.77,Store B
2023-03-01,Google Pixel,10,16.94,Store A
2023-02-14,OnePlus,2,6.97,Store C
2023-02-15,iPhone,16,6.03,Store B
2023-01-10,iPhone,3,13.07,Store A
2023-03-16,OnePlus,17,6.95,Store B
2023-02-14,OnePlus,13,12.78,Store B
2023-02-16,Samsung Galaxy,20,18.37,Store B
2023-02-04,Google Pixel,17,10.54,Store A
2023-02-08,Samsung Galaxy,5,12.73,Store C
2023-01-18,iPhone,12,13.05,Store A
2023-01-11,iPhone,11,9.27,Store A
2023-03-18,Google Pixel,7,12.62,Store B
2023-03-31,iPhone,1,6.53,Store A
2023-01-07,OnePlus,10,9.54,Store B
2023-01-30,Samsung Galaxy,10,8.34,Store B
2023-03-29,iPhone,18,5.68,Store C
2023-02-04,OnePlus,10,7.42,Store B
2023-03-26,Samsung Galaxy,11,15.93,Store A
2023-02-07,Samsung Galaxy,14,5.56,Store C
2023-01-27,Samsung Galaxy,7,6.63,Store A
2023-01-04,Samsung Galaxy,20,12.85,Store A
2023-03-11,OnePlus,19,9.51,Store C
2023-02-07,OnePlus,14,11.85,Store A
2023-01-05,OnePlus,18,8.44,Store C
2023-02-04,Google Pixel,10,9.35,Store A
2023-01-02,iPhone,19,11.85,Store B
2023-03-29,Samsung Galaxy,4,18.23,Store C
2023-01-28,Samsung Galaxy,20,13.92,Store B
2023-02-28,iPhone,8,5.37,Store A
2023-01-22,Samsung Galaxy,17,10.9,Store A
2023-03-09,iPhone,8,19.01,Store C
2023-02-16,OnePlus,12,16.76,Store B
2023-03-31,iPhone,7,8.96,Store A
2023-01-25,Samsung Galaxy,7,13.33,Store B
2023-03-26,iPhone,6,5.7,Store B
2023-03-05,iPhone,19,5.84,Store C
2023-01-26,Samsung Galaxy,15,12.72,Store B
2023-01-09,OnePlus,13,10.22,Store C
2023-02-04,Google Pixel,10,18.47,Store B
2023-03-23,iPhone,5,5.7,Store A
2023-01-02,OnePlus,1,11.83,Store A
2023-02-20,Google Pixel,18,8.07,Store C
2023-01-26,OnePlus,9,19.21,Store B
2023-01-13,Google Pixel,6,12.16,Store B
2023-03-04,iPhone,3,17.76,Store A
2023-02-08,Google Pixel,5,7.98,Store A
2023-03-02,OnePlus,5,14.38,Store A
2023-02-14,iPhone,18,12.14,Store B
2023-01-24,Samsung Galaxy,15,6.4,Store C
2023-03-16,Google Pixel,8,15.17,Store C
2023-02-06,iPhone,17,7.91,Store A
2023-02-13,Samsung Galaxy,20,19.65,Store B
2023-01-06,iPhone,6,10.9,Store C
2023-03-19,OnePlus,7,19.16,Store B
2023-01-12,OnePlus,4,5.58,Store C
2023-01-21,iPhone,17,14.89,Store A
2023-02-10,OnePlus,18,15.24,Store A
2023-03-08,Google Pixel,13,11.09,Store B
2023-02-26,Google Pixel,17,5.38,Store B
2023-03-25,Google Pixel,16,19.06,Store C
2023-01-24,iPhone,18,17.05,Store C
2023-03-13,Samsung Galaxy,7,9.28,Store C
2023-01-10,OnePlus,5,15.4,Store A
2023-01-02,Samsung Galaxy,8,11.46,Store B
2023-01-10,OnePlus,5,17.17,Store B
2023-02-04,OnePlus,1,17.32,Store C
2023-02-09,Samsung Galaxy,10,8.63,Store C
2023-03-16,Google Pixel,17,12.85,Store A
2023-03-30,OnePlus,4,16.79,Store A
2023-01-16,Samsung Galaxy,10,7.73,Store C
2023-03-24,iPhone,20,17.82,Store A
2023-02-13,Google Pixel,7,11.63,Store A
2023-03-19,Google Pixel,6,15.61,Store C
2023-03-25,Google Pixel,10,17.01,Store B
2023-02-19,OnePlus,4,11.2,Store A
2023-03-12,OnePlus,2,10.46,Store C
2023-01-07,iPhone,15,18.22,Store C
2023-01-09,Google Pixel,19,12.61,Store B
2023-01-11,iPhone,5,7.81,Store C
2023-02-04,OnePlus,4,14.44,Store B
2023-01-21,Google Pixel,2,16.15,Store B
2023-02-17,iPhone,18,10.75,Store C
2023-02-25,Samsung Galaxy,13,15.09,Store A
2023-01-25,OnePlus,4,17.24,Store B
2023-02-23,Samsung Galaxy,15,19.44,Store C
2023-01-30,Google Pixel,12,14.16,Store B
2023-02-04,iPhone,11,12.98,Store B
2023-02-20,Samsung Galaxy,11,14.13,Store B
2023-03-07,Google Pixel,13,16.59,Store A
2023-01-17,OnePlus,10,9.4,Store C
2023-01-17,Samsung Galaxy,8,6.13,Store A
2023-01-29,Samsung Galaxy,16,7.82,Store C
2023-03-31,iPhone,6,10.26,Store B
2023-02-08,iPhone,10,17.04,Store B
2023-03-19,OnePlus,5,14.77,Store B
2023-03-18,Samsung Galaxy,19,18.02,Store A
2023-02-03,iPhone,16,11.47,Store B
2023-02-04,Google Pixel,6,12.89,Store A
2023-02-22,iPhone,3,12.1,Store C
2023-03-21,Samsung Galaxy,12,11.1,Store A
2023-02-08,Samsung Galaxy,20,11.77,Store B
2023-03-03,iPhone,8,13.13,Store A
2023-03-10,Google Pixel,10,12.18,Store B
2023-03-06,iPhone,2,10.78,Store C
2023-03-27,OnePlus,10,5.32,Store A
2023-03-17,Google Pixel,11,18.57,Store A
2023-03-06,Samsung Galaxy,4,14.49,Store A
2023-03-24,OnePlus,8,7.76,Store A
2023-01-15,OnePlus,4,17.85,Store B
2023-02-22,iPhone,20,19.18,Store B
2023-02-23,OnePlus,18,9.72,Store A
2023-02-18,iPhone,2,15.26,Store C
2023-03-14,iPhone,12,15.73,Store B
2023-01-16,iPhone,8,15.17,Store B
2023-02-17,Google Pixel,11,9.3,Store C
2023-03-31,Samsung Galaxy,13,12.91,Store B
2023-01-11,OnePlus,8,12.11,Store B
2023-02-01,Google Pixel,3,11.31,Store B
2023-01-14,Samsung Galaxy,20,16.84,Store C
2023-03-29,OnePlus,17,19.41,Store A
2023-01-10,Samsung Galaxy,13,8.66,Store C
2023-02-27,Samsung Galaxy,4,9.47,Store B
2023-02-15,Google Pixel,16,10.82,Store A
2023-02-17,Google Pixel,11,7.01,Store A
2023-01-17,OnePlus,16,16.67,Store C
2023-03-07,OnePlus,18,16.87,Store C
2023-03-04,Samsung Galaxy,2,19.85,Store C
2023-02-18,OnePlus,3,10.16,Store B
2023-02-20,iPhone,14,9.39,Store C
2023-03-22,Samsung Galaxy,17,11.73,Store C
2023-01-03,Samsung Galaxy,2,16.25,Store C
2023-01-26,OnePlus,7,6.36,Store C
2023-03-05,OnePlus,7,5.13,Store A
2023-01-05,Samsung Galaxy,18,18.04,Store A
2023-01-15,iPhone,18,9.59,Store C
2023-01-08,Samsung Galaxy,3,18.47,Store B
2023-02-23,Samsung Galaxy,11,12.9,Store C
2023-03-26,iPhone,2,16.59,Store B
2023-03-23,OnePlus,13,17.31,Store A
2023-02-16,OnePlus,17,14.72,Store C
2023-01-13,Samsung Galaxy,18,8.86,Store B
2023-01-25,Samsung Galaxy,15,10.29,Store C
2023-03-03,iPhone,9,16.02,Store B
2023-03-09,iPhone,10,10.81,Store C
2023-02-20,iPhone,9,13.08,Store B
2023-02-05,iPhone,16,6.74,Store C
2023-01-17,OnePlus,8,9.56,Store A
2023-02-12,iPhone,4,16.86,Store B
2023-03-13,Google Pixel,13,19.49,Store B
2023-02-16,iPhone,6,13.25,Store C
2023-01-19,OnePlus,8,17.85,Store B
2023-01-04,OnePlus,3,10.13,Store A
2023-03-13,Google Pixel,7,5.19,Store A
2023-02-04,Samsung Galaxy,17,17.67,Store B
2023-02-09,iPhone,2,13.63,Store A
2023-01-30,OnePlus,13,12.63,Store A
2023-01-27,OnePlus,17,8.14,Store C
2023-01-04,OnePlus,14,12.61,Store C
2023-02-27,Google Pixel,9,18.09,Store A
2023-02-02,Samsung Galaxy,8,13.79,Store A
2023-03-22,OnePlus,18,11.71,Store B
2023-01-18,Samsung Galaxy,15,12.0,Store B
2023-01-04,iPhone,20,13.29,Store B
2023-02-16,OnePlus,5,9.73,Store A
2023-01-19,Samsung Galaxy,7,17.59,Store B
2023-02-28,Samsung Galaxy,11,7.65,Store B
2023-02-04,OnePlus,8,8.84,Store B
2023-01-09,Samsung Galaxy,6,16.51,Store B
2023-02-22,Samsung Galaxy,5,13.45,Store B
2023-01-25,iPhone,11,8.45,Store A
2023-03-27,iPhone,20,11.33,Store A
2023-01-04,Google Pixel,5,19.87,Store A
2023-03-11,Google Pixel,14,12.08,Store A
2023-01-01,OnePlus,11,11.1,Store A
2023-03-26,Samsung Galaxy,19,12.86,Store C
2023-01-20,Samsung Galaxy,14,11.88,Store B
2023-03-28,Google Pixel,20,13.37,Store A
2023-03-06,iPhone,4,11.75,Store A
2023-03-14,OnePlus,4,18.66,Store C
2023-01-23,Samsung Galaxy,2,18.7,Store C
2023-03-25,OnePlus,5,17.01,Store A
2023-02-10,Samsung Galaxy,6,7.5,Store B
2023-01-22,iPhone,17,14.86,Store C
2023-02-01,Samsung Galaxy,6,18.11,Store C
2023-03-06,OnePlus,5,17.63,Store A
2023-02-05,Samsung Galaxy,20,6.16,Store A
2023-03-13,Samsung Galaxy,7,17.91,Store C
2023-03-15,Google Pixel,14,10.73,Store B
2023-01-04,OnePlus,5,5.63,Store A
2023-01-31,OnePlus,17,11.18,Store B
2023-03-12,OnePlus,5,7.17,Store C
2023-01-12,Samsung Galaxy,11,6.03,Store A
2023-03-10,Samsung Galaxy,18,13.84,Store C
2023-03-07,OnePlus,15,19.38,Store B
2023-03-28,Samsung Galaxy,4,16.45,Store B
2023-02-14,Google Pixel,19,12.7,Store B
2023-03-03,Google Pixel,5,13.77,Store C
2023-03-31,OnePlus,3,10.31,Store A
2023-03-06,Samsung Galaxy,7,8.11,Store B
2023-02-25,Google Pixel,15,5.79,Store C
2023-02-06,Samsung Galaxy,5,15.89,Store A
2023-01-16,Samsung Galaxy,8,5.12,Store A
2023-02-06,Samsung Galaxy,4,12.88,Store A
2023-03-20,OnePlus,18,9.67,Store B
2023-02-21,iPhone,18,10.7,Store A
2023-03-11,Google Pixel,4,15.57,Store B
2023-01-12,iPhone,13,19.36,Store B
2023-03-30,Google Pixel,14,18.42,Store A
2023-01-18,iPhone,14,7.29,Store A
2023-02-02,iPhone,5,13.85,Store B
2023-03-21,Samsung Galaxy,3,15.77,Store C
2023-03-17,Google Pixel,11,14.24,Store B
2023-01-01,Google Pixel,6,7.49,Store C
2023-01-28,Samsung Galaxy,1,13.03,Store C
2023-01-30,iPhone,11,12.85,Store A
2023-03-08,Google Pixel,20,13.91,Store A
2023-02-26,iPhone,17,12.58,Store B
2023-01-31,iPhone,20,6.2,Store C
2023-02-18,Samsung Galaxy,9,13.39,Store C
2023-03-12,Samsung Galaxy,15,18.76,Store B
2023-01-18,Samsung Galaxy,16,14.97,Store A
2023-01-08,Google Pixel,20,15.82,Store C
2023-01-13,Samsung Galaxy,18,10.16,Store B
2023-02-24,OnePlus,14,13.41,Store A
2023-03-04,Samsung Galaxy,2,16.99,Store B
2023-01-22,Google Pixel,15,13.92,Store A
2023-03-08,Samsung Galaxy,19,6.52,Store A
2023-03-28,Google Pixel,17,19.56,Store B
2023-02-02,Google Pixel,20,14.28,Store B
2023-01-12,Samsung Galaxy,16,6.18,Store C
2023-03-25,Samsung Galaxy,11,5.54,Store C
2023-02-28,iPhone,18,5.3,Store C
2023-02-10,iPhone,14,9.56,Store A
2023-01-02,iPhone,15,10.21,Store C
2023-01-13,OnePlus,17,8.43,Store A
2023-03-07,Google Pixel,15,11.34,Store B
2023-02-01,iPhone,4,18.09,Store B
2023-02-23,OnePlus,6,8.88,Store A
2023-02-25,iPhone,6,5.86,Store A
2023-01-13,OnePlus,10,8.75,Store A
2023-03-21,OnePlus,12,10.71,Store B
2023-01-21,iPhone,16,16.69,Store A
2023-01-16,Samsung Galaxy,19,9.25,Store C
2023-01-27,Samsung Galaxy,1,18.93,Store A
2023-01-07,Samsung Galaxy,12,18.93,Store A
2023-02-03,Google Pixel,1,12.28,Store C
2023-02-23,OnePlus,6,12.7,Store B
2023-02-28,Samsung Galaxy,3,10.41,Store C
2023-03-02,Google Pixel,16,16.75,Store C
2023-02-26,Google Pixel,8,16.81,Store C
2023-02-12,Samsung Galaxy,1,6.86,Store C
2023-03-31,Samsung Galaxy,6,10.52,Store A
2023-03-09,iPhone,11,6.82,Store C
2023-02-23,iPhone,16,11.42,Store C
2023-02-17,OnePlus,13,5.66,Store C
2023-01-07,OnePlus,19,9.08,Store B
2023-02-04,OnePlus,4,19.04,Store B
2023-03-27,OnePlus,5,10.79,Store B
2023-02-11,iPhone,1,8.99,Store B
2023-01-02,iPhone,15,10.64,Store B
2023-01-26,iPhone,17,6.89,Store C
2023-01-15,OnePlus,20,16.94,Store B
2023-01-03,Google Pixel,8,11.66,Store B
2023-02-10,Samsung Galaxy,16,6.42,Store C
2023-02-20,iPhone,19,5.98,Store A
2023-01-11,Google Pixel,16,5.83,Store C
2023-01-22,OnePlus,8,15.14,Store A
2023-01-02,Google Pixel,8,16.73,Store A
2023-03-19,OnePlus,1,9.04,Store A
2023-02-26,iPhone,6,5.07,Store A
2023-03-21,Google Pixel,6,14.39,Store A
2023-02-04,Google Pixel,14,11.92,Store C
2023-03-31,OnePlus,20,6.18,Store B
2023-01-02,OnePlus,17,6.59,Store B
2023-01-22,Samsung Galaxy,11,11.63,Store C
2023-02-20,Google Pixel,20,19.67,Store C
2023-03-17,Samsung Galaxy,20,7.97,Store A
2023-03-14,OnePlus,13,10.71,Store C
2023-01-31,iPhone,1,16.96,Store A
2023-03-23,OnePlus,1,16.69,Store C
2023-03-15,OnePlus,12,11.95,Store B
2023-03-07,iPhone,18,16.92,Store B
2023-01-06,Google Pixel,15,18.56,Store A
2023-03-29,OnePlus,1,16.81,Store B
2023-02-24,iPhone,4,7.44,Store A
2023-01-09,Google Pixel,3,15.66,Store A
